Loan Amount,Loan-to-Value Ratio,Intro Rate Period,Property Value,Income,Debt-to-Income Ratio,Term 360,Conforming,Race,Ethnicity,Sex,Interest Rate
425000.0,0.95,0.0,445000.0,153000.0,0.55,1.0,1.0,White,Non-Hispanic,Female,0.04375
405000.0,1.0,0.0,395000.0,117000.0,0.55,1.0,1.0,White,Non-Hispanic,Female,0.0425
195000.0,0.9118,0.0,215000.0,33000.0,0.33,1.0,1.0,Asian,Non-Hispanic,Male,0.00125
115000.0,1.0268000000000002,0.0,125000.0,35000.0,0.4,1.0,1.0,White,Non-Hispanic,Female,0.045
205000.0,0.7,0.0,295000.0,153000.0,0.48,1.0,1.0,White,Non-Hispanic,Female,0.04625
255000.0,0.8,84.0,315000.0,135000.0,0.25,1.0,1.0,Asian,Non-Hispanic,Male,0.045
215000.0,0.95,0.0,235000.0,62000.0,0.37,1.0,1.0,White,Non-Hispanic,Male,0.04625
245000.0,1.0,0.0,245000.0,134000.0,0.33,1.0,1.0,White,Non-Hispanic,Male,0.04875
195000.0,0.8203,0.0,245000.0,32000.0,0.47,1.0,1.0,White,Non-Hispanic,Male,0.03625
105000.0,0.38673,0.0,265000.0,94000.0,0.1,1.0,1.0,White,Non-Hispanic,Female,0.0475
185000.0,1.0,0.0,185000.0,53000.0,0.25,1.0,1.0,White,Non-Hispanic,Male,0.0425
175000.0,0.9818,0.0,175000.0,41000.0,0.49,1.0,1.0,White,Non-Hispanic,Female,0.0525
265000.0,0.8,0.0,325000.0,98000.0,0.47,1.0,1.0,White,Hispanic,Male,0.0425
205000.0,0.97,0.0,205000.0,64000.0,0.25,1.0,1.0,White,Non-Hispanic,Male,0.05
155000.0,0.47855,0.0,315000.0,64000.0,0.49,1.0,1.0,White,Non-Hispanic,Female,0.0475
55000.0,0.965,0.0,55000.0,38000.0,0.4,1.0,1.0,White,Non-Hispanic,Female,0.0425
225000.0,0.8,0.0,285000.0,87000.0,0.25,1.0,1.0,White,Non-Hispanic,Male,0.04875
1205000.0,0.75,0.0,1605000.0,322000.0,0.41,0.0,0.0,White,Non-Hispanic,Male,0.0425
235000.0,0.95,0.0,255000.0,102000.0,0.1,1.0,1.0,White,Hispanic,Female,0.04375
305000.0,0.9,0.0,335000.0,112000.0,0.42,1.0,1.0,White,Non-Hispanic,Female,0.0425
235000.0,0.55,60.0,435000.0,84000.0,0.49,1.0,1.0,White,Hispanic,Female,0.055
145000.0,0.965,0.0,155000.0,43000.0,0.46,1.0,1.0,White,Non-Hispanic,Male,0.04125
135000.0,0.93,0.0,155000.0,49000.0,0.25,1.0,1.0,White,Non-Hispanic,Male,0.04375
275000.0,1.0,0.0,275000.0,83000.0,0.25,1.0,1.0,White,Non-Hispanic,Male,0.0425
185000.0,0.98188,0.0,185000.0,45000.0,0.55,1.0,1.0,White,Non-Hispanic,Female,0.05
255000.0,0.97,0.0,265000.0,99000.0,0.41,1.0,1.0,Asian,Non-Hispanic,Male,0.05125
205000.0,0.97,0.0,205000.0,82000.0,0.25,1.0,1.0,White,Non-Hispanic,Male,0.045
205000.0,0.97,0.0,215000.0,100000.0,0.43,1.0,1.0,White,Non-Hispanic,Male,0.0475
75000.0,0.965,0.0,75000.0,68000.0,0.39,1.0,1.0,White,Non-Hispanic,Male,0.055
175000.0,1.0,0.0,175000.0,53000.0,0.25,1.0,1.0,White,Non-Hispanic,Male,0.04625
205000.0,0.56403,0.0,365000.0,36000.0,0.47,1.0,1.0,White,Non-Hispanic,Male,0.04375
185000.0,0.965,0.0,185000.0,49000.0,0.33,1.0,1.0,White,Non-Hispanic,Male,0.04625
115000.0,0.95,0.0,125000.0,32000.0,0.47,1.0,1.0,White,Non-Hispanic,Female,0.04625
865000.0,0.7998999999999999,84.0,1085000.0,189000.0,0.42,1.0,0.0,Asian,Non-Hispanic,Male,0.0375
175000.0,0.7776099999999999,0.0,225000.0,33000.0,0.49,1.0,1.0,White,Non-Hispanic,Male,0.05125
145000.0,0.4915,0.0,295000.0,45000.0,0.43,0.0,1.0,Asian,Non-Hispanic,Female,0.03625
235000.0,0.965,0.0,245000.0,91000.0,0.55,1.0,1.0,White,Hispanic,Male,0.0375
245000.0,1.024,0.0,235000.0,46000.0,0.44,1.0,1.0,White,Non-Hispanic,Male,0.05
135000.0,0.965,0.0,135000.0,54000.0,0.55,1.0,1.0,White,Non-Hispanic,Male,0.05
115000.0,0.9,0.0,125000.0,103000.0,0.47,1.0,1.0,White,Hispanic,Male,0.05125
65000.0,0.9,0.0,65000.0,36000.0,0.1,1.0,1.0,White,Non-Hispanic,Female,0.04875
445000.0,0.9079,0.0,485000.0,154000.0,0.47,1.0,1.0,White,Non-Hispanic,Male,0.04875
345000.0,0.75,0.0,455000.0,137000.0,0.25,1.0,1.0,Black,Non-Hispanic,Female,0.05
145000.0,0.9819,0.0,145000.0,58000.0,0.41,1.0,1.0,Black,Non-Hispanic,Female,0.04375
515000.0,0.55,0.0,935000.0,185000.0,0.25,1.0,1.0,White,Non-Hispanic,Male,0.04
65000.0,1.0,0.0,65000.0,26000.0,0.37,1.0,1.0,White,Non-Hispanic,Female,0.05125
335000.0,0.965,0.0,335000.0,75000.0,0.36,1.0,1.0,White,Hispanic,Male,0.05125
125000.0,1.005,0.0,135000.0,34000.0,0.38,1.0,1.0,Black,Non-Hispanic,Male,0.045
135000.0,0.8,0.0,175000.0,73000.0,0.41,1.0,1.0,White,Non-Hispanic,Male,0.045
225000.0,1.0,0.0,225000.0,79000.0,0.41,1.0,1.0,White,Non-Hispanic,Male,0.04625
235000.0,0.945,0.0,255000.0,47000.0,0.49,1.0,1.0,White,Hispanic,Male,0.04
325000.0,0.8,0.0,415000.0,96000.0,0.25,1.0,1.0,White,Non-Hispanic,Female,0.0475
305000.0,1.0,0.0,315000.0,64000.0,0.55,1.0,1.0,White,Non-Hispanic,Male,0.04
175000.0,1.021497,0.0,165000.0,80000.0,0.38,1.0,1.0,Black,Non-Hispanic,Male,0.05625
195000.0,0.8,0.0,235000.0,49000.0,0.33,1.0,1.0,Hawaiian or pacific islander,Non-Hispanic,Female,0.0475
585000.0,0.965,0.0,605000.0,135000.0,0.46,1.0,1.0,White,Non-Hispanic,Male,0.0475
115000.0,0.8,0.0,145000.0,19000.0,0.48,1.0,1.0,White,Non-Hispanic,Female,0.0499
595000.0,0.79622,84.0,755000.0,133000.0,0.37,1.0,1.0,Asian,Non-Hispanic,Male,0.035
95000.0,0.8,0.0,125000.0,75000.0,0.1,1.0,1.0,White,Non-Hispanic,Male,0.0425
105000.0,0.965,0.0,105000.0,47000.0,0.33,1.0,1.0,White,Hispanic,Male,0.04625
155000.0,0.965,0.0,155000.0,53000.0,0.55,1.0,1.0,White,Non-Hispanic,Female,0.05625
185000.0,0.8,0.0,235000.0,75000.0,0.25,1.0,1.0,White,Non-Hispanic,Male,0.0475
525000.0,0.61,0.0,855000.0,92000.0,0.49,1.0,1.0,Asian,Non-Hispanic,Female,0.03875
165000.0,0.98188,0.0,175000.0,57000.0,0.55,1.0,1.0,White,Hispanic,Female,0.0625
415000.0,0.96347,0.0,425000.0,90000.0,0.46,1.0,1.0,Asian,Non-Hispanic,Male,0.0425
235000.0,0.85,0.0,285000.0,126000.0,0.25,1.0,1.0,White,Non-Hispanic,Male,0.055
355000.0,0.95,0.0,365000.0,89000.0,0.49,1.0,1.0,White,Non-Hispanic,Male,0.04125
135000.0,0.4818,0.0,285000.0,40000.0,0.33,1.0,1.0,White,Non-Hispanic,Female,0.0425
275000.0,0.7333,0.0,375000.0,45000.0,0.55,1.0,1.0,White,Non-Hispanic,Male,0.0475
775000.0,1.0,0.0,775000.0,361000.0,0.25,1.0,0.0,Black,Non-Hispanic,Male,0.04625
115000.0,0.9,0.0,125000.0,115000.0,0.25,0.0,1.0,White,Non-Hispanic,Male,0.04375
325000.0,0.75,0.0,435000.0,67000.0,0.44,1.0,1.0,Asian,Non-Hispanic,Male,0.0425
1195000.0,0.85,180.0,1405000.0,573000.0,0.25,1.0,0.0,White,Non-Hispanic,Female,0.04875
455000.0,0.98,0.0,475000.0,94000.0,0.45,1.0,1.0,Black,Non-Hispanic,Female,0.055
295000.0,0.95,0.0,325000.0,140000.0,0.25,1.0,1.0,White,Non-Hispanic,Male,0.0475
75000.0,0.8,0.0,95000.0,26000.0,0.39,1.0,1.0,White,Non-Hispanic,Male,0.05375
365000.0,0.95,0.0,385000.0,103000.0,0.48,1.0,1.0,White,Non-Hispanic,Male,0.045
295000.0,0.8925,0.0,335000.0,72000.0,0.55,1.0,1.0,White,Hispanic,Male,0.0425
175000.0,0.965,0.0,185000.0,50000.0,0.33,1.0,1.0,White,Non-Hispanic,Male,0.0425
235000.0,0.713,84.0,335000.0,86000.0,0.37,1.0,1.0,White,Non-Hispanic,Female,0.0425
715000.0,0.8,60.0,895000.0,384000.0,0.1,1.0,0.0,White,Non-Hispanic,Female,0.03375
155000.0,0.965,0.0,155000.0,41000.0,0.55,1.0,1.0,White,Hispanic,Male,0.045
185000.0,0.98188,0.0,185000.0,38000.0,0.55,1.0,1.0,White,Non-Hispanic,Male,0.05375
235000.0,0.8,0.0,285000.0,201000.0,0.25,1.0,1.0,White,Non-Hispanic,Male,0.04775
135000.0,0.965,0.0,145000.0,40000.0,0.49,1.0,1.0,White,Non-Hispanic,Female,0.045
145000.0,0.965,0.0,145000.0,32000.0,0.38,1.0,1.0,White,Non-Hispanic,Male,0.04375
215000.0,0.95,0.0,225000.0,81000.0,0.25,1.0,1.0,White,Non-Hispanic,Female,0.0475
355000.0,0.95,121.0,375000.0,92000.0,0.33,1.0,1.0,Asian,Non-Hispanic,Male,0.03875
95000.0,0.97,0.0,105000.0,28000.0,0.33,1.0,1.0,White,Hispanic,Male,0.055
115000.0,1.0101,0.0,105000.0,55000.0,0.25,1.0,1.0,White,Non-Hispanic,Female,0.03875
185000.0,0.9615,0.0,195000.0,48000.0,0.41,1.0,1.0,White,Non-Hispanic,Female,0.05875
115000.0,0.95,0.0,125000.0,34000.0,0.49,1.0,1.0,White,Non-Hispanic,Male,0.045
325000.0,0.7,0.0,465000.0,82000.0,0.41,1.0,1.0,White,Non-Hispanic,Male,0.03875
185000.0,0.8,0.0,225000.0,43000.0,0.55,1.0,1.0,White,Non-Hispanic,Male,0.045
255000.0,0.95,0.0,265000.0,70000.0,0.45,1.0,1.0,White,Non-Hispanic,Female,0.04375
205000.0,0.60699,0.0,345000.0,87000.0,0.25,1.0,1.0,White,Non-Hispanic,Female,0.03875
475000.0,0.95,0.0,505000.0,159000.0,0.42,0.0,1.0,White,Non-Hispanic,Male,0.035
155000.0,0.95,0.0,165000.0,96000.0,0.41,1.0,1.0,White,Non-Hispanic,Female,0.0399
415000.0,0.8,0.0,515000.0,171000.0,0.33,1.0,1.0,Black,Non-Hispanic,Male,0.05
455000.0,0.8,0.0,575000.0,128000.0,0.25,1.0,1.0,White,Non-Hispanic,Female,0.0475
165000.0,0.88,0.0,185000.0,36000.0,0.55,1.0,1.0,White,Hispanic,Male,0.0445
165000.0,0.78096,0.0,215000.0,43000.0,0.49,1.0,1.0,White,Hispanic,Male,0.055
55000.0,0.8,0.0,75000.0,47000.0,0.1,0.0,1.0,White,Non-Hispanic,Male,0.04125
135000.0,1.01188,0.0,145000.0,63000.0,0.39,1.0,1.0,Black,Non-Hispanic,Male,0.05
165000.0,0.9,0.0,185000.0,56000.0,0.4,1.0,1.0,Asian,Non-Hispanic,Male,0.0525
115000.0,0.8,60.0,145000.0,94000.0,0.25,1.0,1.0,Black,Non-Hispanic,Male,0.03625
115000.0,0.99681,0.0,115000.0,58000.0,0.25,1.0,1.0,White,Non-Hispanic,Male,0.04875
625000.0,0.5661999999999999,0.0,1095000.0,333000.0,0.25,0.0,1.0,Asian,Non-Hispanic,Female,0.0425
305000.0,0.8,0.0,385000.0,0.0,0.48,1.0,1.0,White,Non-Hispanic,Male,0.0475
665000.0,0.7998000000000001,0.0,835000.0,165000.0,0.33,1.0,1.0,White,Non-Hispanic,Male,0.04625
205000.0,0.8,0.0,255000.0,63000.0,0.25,1.0,1.0,White,Hispanic,Male,0.05125
405000.0,0.8,0.0,505000.0,133000.0,0.25,1.0,1.0,White,Non-Hispanic,Male,0.04
305000.0,0.8,0.0,385000.0,97000.0,0.44,1.0,1.0,White,Non-Hispanic,Female,0.04375
225000.0,0.97,0.0,235000.0,55000.0,0.47,1.0,1.0,White,Non-Hispanic,Female,0.0475
135000.0,1.0,0.0,125000.0,57000.0,0.25,1.0,1.0,White,Hispanic,Male,0.0425
235000.0,1.00967,0.0,235000.0,65000.0,0.39,1.0,1.0,White,Hispanic,Male,0.04625
145000.0,0.6,0.0,245000.0,55000.0,0.49,1.0,1.0,Asian,Non-Hispanic,Male,0.05
195000.0,0.9,0.0,215000.0,42000.0,0.48,1.0,1.0,White,Hispanic,Male,0.04875
555000.0,0.6,84.0,935000.0,345000.0,0.25,1.0,1.0,White,Non-Hispanic,Male,0.03625
705000.0,0.8,0.0,885000.0,307000.0,0.37,1.0,0.0,Asian,Non-Hispanic,Male,0.04375
165000.0,0.8994,0.0,175000.0,71000.0,0.42,1.0,1.0,Black,Non-Hispanic,Male,0.04875
595000.0,0.75,0.0,795000.0,230000.0,0.33,1.0,0.0,White,Non-Hispanic,Male,0.04625
505000.0,0.7272,0.0,685000.0,139000.0,0.39,1.0,0.0,White,Non-Hispanic,Female,0.045
65000.0,0.9649,0.0,85000.0,42000.0,0.1,1.0,1.0,Black,Non-Hispanic,Female,0.0475
215000.0,0.8,0.0,265000.0,40000.0,0.47,1.0,1.0,Asian,Non-Hispanic,Male,0.0425
165000.0,0.8,0.0,205000.0,33000.0,0.46,1.0,1.0,White,Non-Hispanic,Male,0.045
215000.0,0.8,0.0,275000.0,99000.0,0.33,1.0,1.0,White,Non-Hispanic,Male,0.045
145000.0,0.965,0.0,175000.0,30000.0,0.48,1.0,1.0,White,Hispanic,Female,0.0525
195000.0,0.8652200000000001,0.0,235000.0,52000.0,0.38,1.0,1.0,White,Non-Hispanic,Male,0.04875
235000.0,0.6638,0.0,355000.0,110000.0,0.33,0.0,1.0,Asian,Non-Hispanic,Female,0.03875
295000.0,0.8,0.0,375000.0,86000.0,0.46,1.0,1.0,Asian,Non-Hispanic,Female,0.05
25000.0,0.8,0.0,35000.0,32000.0,0.1,0.0,1.0,White,Non-Hispanic,Male,0.04625
385000.0,0.8,0.0,475000.0,190000.0,0.1,1.0,1.0,White,Non-Hispanic,Female,0.0499
625000.0,0.8,0.0,785000.0,122000.0,0.46,1.0,1.0,White,Non-Hispanic,Male,0.0425
1185000.0,0.8,0.0,1475000.0,692000.0,0.25,1.0,0.0,Black,Non-Hispanic,Male,0.045
155000.0,0.9828,0.0,165000.0,45000.0,0.48,1.0,1.0,White,Non-Hispanic,Male,0.0475
275000.0,0.95,0.0,295000.0,106000.0,0.25,1.0,1.0,White,Non-Hispanic,Male,0.045
115000.0,1.0101,0.0,115000.0,36000.0,0.36,1.0,1.0,White,Non-Hispanic,Male,0.04375
75000.0,0.4754099999999999,0.0,155000.0,59000.0,0.1,0.0,1.0,White,Non-Hispanic,Male,0.0425
385000.0,0.95,0.0,415000.0,208000.0,0.41,1.0,1.0,Asian,Hispanic,Male,0.0475
165000.0,0.98188,0.0,165000.0,76000.0,0.55,1.0,1.0,White,Non-Hispanic,Female,0.05
225000.0,0.7857999999999999,0.0,295000.0,130000.0,0.25,1.0,1.0,White,Non-Hispanic,Male,0.03875
395000.0,0.95,0.0,415000.0,100000.0,0.41,1.0,1.0,Asian,Non-Hispanic,Male,0.045
315000.0,0.95,0.0,335000.0,87000.0,0.37,1.0,1.0,White,Non-Hispanic,Female,0.04875
135000.0,0.96742,0.0,135000.0,53000.0,0.36,1.0,1.0,White,Non-Hispanic,Male,0.0475
455000.0,1.0,0.0,445000.0,138000.0,0.41,1.0,1.0,Black,Non-Hispanic,Male,0.04375
245000.0,0.9,0.0,275000.0,103000.0,0.38,1.0,1.0,White,Non-Hispanic,Male,0.08
175000.0,1.0071,0.0,175000.0,55000.0,0.36,1.0,1.0,White,Non-Hispanic,Male,0.04375
335000.0,0.9304,0.0,355000.0,203000.0,0.25,1.0,1.0,Black,Non-Hispanic,Male,0.04625
175000.0,0.95,0.0,185000.0,63000.0,0.46,1.0,1.0,White,Non-Hispanic,Male,0.04625
225000.0,0.95,0.0,235000.0,55000.0,0.38,1.0,1.0,White,Non-Hispanic,Male,0.05625
95000.0,0.67808,0.0,145000.0,78000.0,0.48,1.0,1.0,White,Non-Hispanic,Female,0.05125
575000.0,0.9,84.0,645000.0,130000.0,0.42,1.0,0.0,Black,Non-Hispanic,Female,0.0475
455000.0,0.9818,0.0,455000.0,118000.0,0.49,1.0,1.0,White,Hispanic,Female,0.04375
125000.0,0.97,0.0,135000.0,30000.0,0.48,1.0,1.0,White,Non-Hispanic,Female,0.045
335000.0,1.0438,0.0,355000.0,75000.0,0.44,1.0,1.0,White,Non-Hispanic,Male,0.0575
325000.0,1.0,0.0,335000.0,100000.0,0.42,1.0,1.0,Black,Non-Hispanic,Male,0.04625
145000.0,1.01792,0.0,155000.0,28000.0,0.44,1.0,1.0,White,Non-Hispanic,Female,0.05
405000.0,0.7,0.0,575000.0,840000.0,0.1,1.0,1.0,White,Hispanic,Female,0.07125
365000.0,0.6,0.0,605000.0,0.0,0.41,1.0,1.0,White,Non-Hispanic,Male,0.03624
1235000.0,0.6,0.0,2055000.0,244000.0,0.42,1.0,0.0,Asian,Non-Hispanic,Male,0.04
85000.0,0.965,0.0,95000.0,30000.0,0.43,1.0,1.0,White,Non-Hispanic,Male,0.05375
535000.0,0.8,84.0,665000.0,190000.0,0.41,1.0,0.0,White,Non-Hispanic,Female,0.0425
265000.0,0.9818,0.0,275000.0,60000.0,0.49,1.0,1.0,White,Hispanic,Female,0.045
165000.0,0.97,0.0,165000.0,50000.0,0.44,1.0,1.0,White,Non-Hispanic,Male,0.04625
365000.0,0.9,0.0,405000.0,114000.0,0.44,1.0,1.0,White,Non-Hispanic,Male,0.0499
105000.0,0.7463,0.0,135000.0,22000.0,0.47,1.0,1.0,White,Non-Hispanic,Male,0.05125
85000.0,0.3463199999999999,0.0,235000.0,31000.0,0.43,1.0,1.0,White,Non-Hispanic,Female,0.0475
195000.0,1.0,0.0,195000.0,46000.0,0.46,1.0,1.0,White,Non-Hispanic,Male,0.04375
185000.0,0.7866,0.0,235000.0,48000.0,0.33,1.0,1.0,White,Non-Hispanic,Female,0.04
375000.0,1.0,0.0,375000.0,100000.0,0.45,1.0,1.0,White,Non-Hispanic,Male,0.0575
165000.0,0.95,0.0,175000.0,40000.0,0.39,1.0,1.0,White,Hispanic,Female,0.0475
305000.0,0.9818,0.0,315000.0,61000.0,0.48,1.0,1.0,White,Non-Hispanic,Female,0.045
75000.0,0.965,0.0,75000.0,42000.0,0.25,1.0,1.0,Black,Non-Hispanic,Female,0.05125
105000.0,0.8,0.0,125000.0,39000.0,0.37,1.0,1.0,White,Non-Hispanic,Female,0.045
95000.0,0.8875,0.0,125000.0,30000.0,0.33,1.0,1.0,Asian,Non-Hispanic,Male,0.05125
405000.0,0.85,0.0,485000.0,136000.0,0.33,1.0,1.0,Asian,Non-Hispanic,Male,0.04125
235000.0,0.9,0.0,255000.0,49000.0,0.42,1.0,1.0,White,Non-Hispanic,Male,0.0525
165000.0,0.95989,0.0,175000.0,74000.0,0.43,1.0,1.0,White,Non-Hispanic,Female,0.0475
145000.0,1.0,0.0,145000.0,49000.0,0.42,1.0,1.0,Black,Non-Hispanic,Male,0.04375
375000.0,1.0,0.0,365000.0,100000.0,0.55,1.0,1.0,White,Non-Hispanic,Male,0.045
115000.0,0.95,0.0,125000.0,92000.0,0.33,1.0,1.0,White,Non-Hispanic,Male,0.05125
185000.0,0.98188,0.0,195000.0,35000.0,0.55,1.0,1.0,White,Hispanic,Male,0.04875
135000.0,0.97,0.0,135000.0,27000.0,0.45,1.0,1.0,White,Non-Hispanic,Female,0.0475
305000.0,0.95,0.0,325000.0,148000.0,0.36,1.0,1.0,White,Hispanic,Female,0.0525
155000.0,0.965,0.0,165000.0,56000.0,0.43,1.0,1.0,Black,Non-Hispanic,Male,0.0575
405000.0,0.68376,0.0,605000.0,508000.0,0.1,1.0,1.0,White,Non-Hispanic,Male,0.0475
95000.0,0.98188,0.0,105000.0,48000.0,0.47,1.0,1.0,White,Non-Hispanic,Male,0.05125
325000.0,0.75,0.0,425000.0,90000.0,0.33,1.0,1.0,Asian,Non-Hispanic,Male,0.0475
215000.0,0.97,0.0,215000.0,67000.0,0.45,1.0,1.0,White,Non-Hispanic,Male,0.0475
285000.0,0.6,0.0,475000.0,76000.0,0.39,1.0,1.0,White,Non-Hispanic,Female,0.04375
65000.0,0.79268,0.0,85000.0,31000.0,0.33,1.0,1.0,White,Non-Hispanic,Male,0.04625
125000.0,0.965,0.0,125000.0,43000.0,0.46,1.0,1.0,White,Hispanic,Female,0.0425
565000.0,0.9,0.0,635000.0,135000.0,0.4,1.0,1.0,Asian,Non-Hispanic,Male,0.0425
205000.0,0.8,0.0,255000.0,63000.0,0.36,1.0,1.0,White,Non-Hispanic,Female,0.05125
355000.0,0.9,0.0,395000.0,67000.0,0.41,1.0,1.0,Asian,Non-Hispanic,Female,0.0475
635000.0,0.7,0.0,915000.0,180000.0,0.25,1.0,1.0,Asian,Non-Hispanic,Male,0.0425
215000.0,0.8,0.0,265000.0,55000.0,0.43,1.0,1.0,White,Non-Hispanic,Female,0.045
275000.0,0.965,0.0,285000.0,116000.0,0.47,1.0,1.0,White,Hispanic,Male,0.0525
185000.0,0.989,0.0,185000.0,69000.0,0.33,1.0,1.0,White,Non-Hispanic,Male,0.0325
315000.0,0.8,0.0,395000.0,240000.0,0.25,1.0,1.0,White,Non-Hispanic,Male,0.04875
255000.0,0.97,0.0,295000.0,62000.0,0.45,1.0,1.0,White,Non-Hispanic,Male,0.055
355000.0,0.8998999999999999,0.0,405000.0,78000.0,0.47,1.0,1.0,White,Non-Hispanic,Female,0.045
145000.0,0.97,0.0,145000.0,49000.0,0.38,1.0,1.0,White,Hispanic,Male,0.055
575000.0,0.94,0.0,605000.0,169000.0,0.42,1.0,1.0,White,Non-Hispanic,Male,0.04375
235000.0,0.8,0.0,295000.0,75000.0,0.38,1.0,1.0,Hawaiian or pacific islander,Non-Hispanic,Female,0.05
505000.0,0.8,120.0,635000.0,338000.0,0.1,1.0,1.0,White,Hispanic,Male,0.04
185000.0,0.75,0.0,245000.0,103000.0,0.1,1.0,1.0,White,Non-Hispanic,Female,0.04875
125000.0,0.95,0.0,125000.0,45000.0,0.25,1.0,1.0,White,Non-Hispanic,Male,0.04375
235000.0,1.0393,0.0,245000.0,75000.0,0.44,1.0,1.0,White,Non-Hispanic,Male,0.05625
95000.0,0.965,0.0,95000.0,45000.0,0.55,1.0,1.0,Black,Non-Hispanic,Male,0.05
145000.0,0.965,0.0,145000.0,51000.0,0.25,1.0,1.0,White,Non-Hispanic,Female,0.045
105000.0,0.8,0.0,125000.0,63000.0,0.43,1.0,1.0,White,Non-Hispanic,Female,0.04625
155000.0,1.0,0.0,145000.0,63000.0,0.37,1.0,1.0,White,Non-Hispanic,Male,0.04625
155000.0,0.9991,0.0,155000.0,78000.0,0.33,1.0,1.0,Black,Non-Hispanic,Male,0.055
305000.0,0.8,0.0,375000.0,58000.0,0.44,1.0,1.0,White,Non-Hispanic,Male,0.0499
85000.0,1.0,0.0,75000.0,51000.0,0.44,1.0,1.0,White,Non-Hispanic,Male,0.0575
75000.0,0.9819,0.0,75000.0,36000.0,0.36,1.0,1.0,White,Non-Hispanic,Male,0.0575
165000.0,0.6384599999999999,0.0,255000.0,39000.0,0.41,1.0,1.0,White,Non-Hispanic,Male,0.04625
415000.0,0.95,0.0,455000.0,103000.0,0.44,1.0,1.0,White,Hispanic,Male,0.055
85000.0,0.965,0.0,85000.0,23000.0,0.33,1.0,1.0,White,Non-Hispanic,Male,0.05
645000.0,0.8896999999999999,0.0,735000.0,120000.0,0.49,1.0,1.0,White,Non-Hispanic,Male,0.04625
215000.0,0.965,0.0,215000.0,75000.0,0.25,1.0,1.0,White,Non-Hispanic,Female,0.04
125000.0,0.8,0.0,155000.0,48000.0,0.43,1.0,1.0,White,Non-Hispanic,Female,0.04875
115000.0,0.89996,0.0,125000.0,49000.0,0.33,1.0,1.0,White,Non-Hispanic,Female,0.04875
95000.0,0.8,0.0,115000.0,41000.0,0.49,1.0,1.0,White,Hispanic,Female,0.05375
275000.0,0.96,0.0,285000.0,88000.0,0.42,1.0,1.0,White,Non-Hispanic,Female,0.04625
245000.0,0.8,0.0,305000.0,110000.0,0.41,1.0,1.0,White,Non-Hispanic,Male,0.05125
265000.0,0.7,0.0,375000.0,149000.0,0.25,0.0,1.0,Asian,Non-Hispanic,Male,0.04125
255000.0,0.965,0.0,255000.0,42000.0,0.47,1.0,1.0,White,Hispanic,Male,0.04625
425000.0,0.91767,0.0,465000.0,270000.0,0.1,1.0,1.0,White,Non-Hispanic,Male,0.04
585000.0,0.965,0.0,605000.0,90000.0,0.47,1.0,1.0,Asian,Non-Hispanic,Male,0.0375
515000.0,0.75,0.0,715000.0,190000.0,0.25,1.0,0.0,White,Non-Hispanic,Male,0.05
145000.0,1.0,0.0,145000.0,57000.0,0.38,1.0,1.0,White,Non-Hispanic,Male,0.04125
1255000.0,0.85,0.0,1485000.0,251000.0,0.41,1.0,0.0,Asian,Non-Hispanic,Female,0.045
115000.0,0.9,0.0,125000.0,70000.0,0.44,1.0,1.0,White,Non-Hispanic,Female,0.05375
185000.0,0.965,0.0,195000.0,44000.0,0.45,1.0,1.0,Black,Non-Hispanic,Female,0.05125
755000.0,0.67,60.0,1125000.0,582000.0,0.1,1.0,0.0,White,Non-Hispanic,Male,0.04125
535000.0,0.9,0.0,595000.0,244000.0,0.25,1.0,1.0,White,Non-Hispanic,Female,0.0425
495000.0,1.0,0.0,495000.0,121000.0,0.55,1.0,1.0,White,Non-Hispanic,Male,0.045
1055000.0,0.8,0.0,1325000.0,228000.0,0.42,1.0,0.0,White,Non-Hispanic,Male,0.04125
135000.0,0.8,0.0,175000.0,31000.0,0.41,1.0,1.0,White,Hispanic,Male,0.0475
175000.0,0.5548,0.0,315000.0,100000.0,0.33,1.0,1.0,White,Non-Hispanic,Female,0.04625
455000.0,0.8469199999999999,0.0,535000.0,114000.0,0.42,1.0,1.0,Asian,Non-Hispanic,Female,0.04625
325000.0,0.5372,0.0,605000.0,79000.0,0.44,1.0,1.0,White,Non-Hispanic,Female,0.045
55000.0,1.0,0.0,55000.0,13000.0,0.42,1.0,1.0,White,Non-Hispanic,Male,0.045
135000.0,0.98765,0.0,135000.0,51000.0,0.33,1.0,1.0,White,Non-Hispanic,Female,0.04625
255000.0,0.95,0.0,275000.0,50000.0,0.39,1.0,1.0,White,Hispanic,Male,0.05
295000.0,0.8,0.0,365000.0,143000.0,0.25,1.0,1.0,White,Hispanic,Male,0.045
135000.0,0.7340399999999999,0.0,185000.0,22000.0,0.48,1.0,1.0,White,Non-Hispanic,Male,0.04375
855000.0,0.85,0.0,1025000.0,252000.0,0.41,1.0,0.0,White,Non-Hispanic,Female,0.05
295000.0,0.98189,0.0,305000.0,87000.0,0.39,1.0,1.0,White,Hispanic,Male,0.06
305000.0,1.0,0.0,305000.0,84000.0,0.33,1.0,1.0,White,Non-Hispanic,Male,0.045
125000.0,0.965,0.0,125000.0,38000.0,0.55,1.0,1.0,White,Non-Hispanic,Female,0.055
335000.0,1.0,0.0,335000.0,66000.0,0.55,1.0,1.0,White,Non-Hispanic,Male,0.045
145000.0,0.85,0.0,165000.0,61000.0,0.25,1.0,1.0,White,Non-Hispanic,Male,0.04875
