Mortgage,Balance,Amount Past Due,Delinquency,Inquiry,Open Trade,Utilization,Gender,Race,Status
179406.53,542.82,376.99,5,1,0,0.602456871,0,1,0
142733.25,1433.97,0,0,0,0,0.768132266,0,0,0
175822.87,41.66,25.41,1,0,0,0.009785754,1,1,1
243300.88,370.14,0,0,1,0,0.336761518,0,1,0
321044.77,1624.09,0,0,0,0,0.525166018,1,1,1
206273.53,113.43,64.16,5,1,1,0.035081164,1,1,1
266863.13,2916.75,0,0,0,0,0.664639755,1,1,1
324646.18,4547.52,4460.35,1,0,0,0.93127604,1,1,0
137731.01,1032.21,527.63,1,1,0,0.121585146,1,0,1
312132.73,1788,0,0,0,0,0.218104633,1,1,1
310435.09,573.7,0,0,0,0,0.288009408,1,1,1
222458.06,742.06,707.38,1,0,0,0.940202294,0,1,0
195825.1,1180.46,293.91,3,1,1,0.363201845,1,0,1
261339.29,249.64,143.84,1,0,0,0.121368232,1,0,1
203008.22,159.57,0,0,1,1,0.168326188,0,1,1
155981.02,3285.1,474.81,2,0,0,0.756280805,1,0,0
138457.03,2818.03,0,0,0,0,0.864843334,1,0,0
305576.74,60.29,0,0,0,0,0.06423982,0,1,1
153369.94,771.69,75.72,5,0,0,0.180735674,1,0,0
252710.55,6232.97,0,0,0,0,0.777121597,1,0,1
295088.46,1824.05,0,0,0,0,0.657643578,1,1,0
234878.67,578.56,0,0,0,0,0.312304489,1,1,1
374122.78,541.59,432.75,4,2,1,0.912425752,0,1,0
162824.4,2157.97,1457.15,2,0,0,0.540385485,1,0,0
242672.85,1310.05,0,0,0,0,0.470870056,1,1,1
205451.51,772.49,0,0,0,0,0.98465101,0,1,0
216259.59,2690.09,0,0,0,0,0.726583916,1,1,0
148683.84,539.26,406.03,1,1,0,0.233601287,1,0,0
226684.54,256.16,153.1,3,1,0,0.215032165,0,0,0
225172.55,1140.19,0,0,0,0,0.660144394,1,1,1
237686.34,1973.17,0,0,0,0,0.327040297,1,0,1
222175.7,554.47,0,0,0,0,0.528496549,1,1,1
188814.41,1044.72,995.86,2,0,0,0.3881027,1,0,1
333798.92,977.52,208.07,2,0,0,0.898662451,0,1,0
680103.72,90.59,6.78,1,0,0,0.121713478,0,1,1
136176.01,24.29,0,0,0,0,0.04992424,0,0,0
172138.15,1106.31,1056.34,1,0,0,0.898798336,0,1,0
133282.07,2332.44,1137.3,4,1,0,0.959792296,1,0,0
542855.82,4768.65,540.19,2,0,0,0.686003073,1,1,1
145626.48,986.53,103.97,4,3,2,0.69272093,0,0,1
227000.23,1627.69,112.42,1,0,0,0.976608792,1,0,1
207168.21,1382.05,598.06,5,1,1,0.774942551,0,0,0
262697.27,480.59,0,0,1,1,0.14842815,1,1,1
267199.43,2417.46,187.81,3,0,0,0.965362575,0,1,0
322202.68,687.49,284.81,1,1,0,0.279060865,0,1,1
143536.23,2926.22,0,0,0,0,0.94381137,1,0,1
331807.95,3566.73,2286.95,1,1,1,0.918246993,1,1,0
279302.82,1273.91,301.37,1,0,0,0.66716697,0,1,0
253902.84,2310.91,201.31,1,0,0,0.290094039,1,1,1
185890.52,136.69,0,0,0,0,0.162258138,0,1,0
132582.05,728.01,161.11,3,0,0,0.810196297,0,0,0
187421.73,978.19,0,0,0,0,0.222667614,1,0,1
285241.09,1393.06,135.8,2,1,0,0.292241748,1,1,1
251529.06,2267.46,0,0,0,0,0.706794353,1,1,1
377707.5,965.8,0,0,0,0,0.322539927,1,1,1
141331.59,313.16,37.13,3,0,0,0.112135238,1,0,1
152100.08,875.29,74.11,1,1,0,0.455670424,0,0,0
175444.17,470.65,0,0,0,0,0.257942056,0,1,0
284288.07,199.34,4.87,1,1,0,0.339917963,0,1,0
301748.53,1453.21,0,0,0,0,0.370613459,1,1,1
207826.57,912.25,724.09,4,0,0,0.39080705,1,0,0
159685.29,1629.19,1275.13,1,0,0,0.615709049,0,1,0
367028.97,139.41,50.06,5,2,1,0.338314902,0,1,1
258021.53,2022.66,1477.21,4,0,0,0.888457135,1,1,0
146583.9,106.39,0,0,0,0,0.136527128,1,0,0
206513.06,1508.46,1492.8,1,0,0,0.946385474,1,0,0
255175.33,1055.12,0,0,0,0,0.826183234,0,1,0
217595.02,886.13,533.28,1,0,0,0.778917847,0,1,0
265838.96,321.91,225.54,4,1,0,0.093126372,1,1,1
256232.72,1760.76,0,0,0,0,0.755615106,1,1,1
139990.76,256.65,0,0,0,0,0.198645406,0,0,1
294034.34,3145.38,0,0,0,0,0.817152762,1,1,1
149156.78,2559.36,0,0,0,0,0.909485784,0,0,0
232982.01,603.58,0,0,0,0,0.215183938,1,1,0
371157.09,660.09,132.19,4,0,0,0.419948583,0,1,0
272365.23,822.74,0,0,0,0,0.943829616,0,1,1
314338.21,786.34,673.05,1,0,0,0.975368505,0,1,0
192281.2,464.46,370.07,1,0,0,0.719590192,0,0,0
247869.23,258.09,0,0,0,0,0.122139033,1,0,1
130757.87,2370.3,0,0,0,0,0.714395143,1,0,0
347059,913.32,0,0,0,0,0.963380668,0,1,0
293615.95,382.91,0,0,0,0,0.124393082,1,1,1
299124.85,204.63,0,0,0,0,0.082102574,0,1,1
143526.08,2566.4,0,0,0,0,0.474891056,1,0,1
738956.54,7040.58,0,0,0,0,0.992555737,1,1,1
253404.91,86.1,0,0,0,0,0.082923515,0,1,1
157344.21,647.43,263.45,2,1,1,0.644998451,0,0,0
360838.43,204.75,36.54,5,2,2,0.347027401,0,1,0
126229.89,1231.88,195,3,1,0,0.601428229,1,0,1
310485.94,1081.8,715.76,2,0,0,0.309835607,1,1,1
311532.64,1787.13,0,0,0,0,0.81772963,1,1,1
154089.27,3103.69,0,0,0,0,0.745862825,1,1,1
135048.26,879,0,0,0,0,0.451958762,1,0,0
306301.75,2497.58,363.65,1,2,2,0.29651089,1,1,1
147217.02,678.97,0,0,0,0,0.344581433,1,0,1
196094.58,494.78,356.06,4,1,0,0.095682217,1,1,1
172284.19,522.31,224.09,5,0,0,0.138293695,1,0,0
157900.35,3311.93,0,0,0,0,0.694057841,1,0,1
406541.59,1197.27,11.53,4,1,1,0.65122128,1,1,0
144989.05,5020.6,1325.16,2,1,1,0.74241185,1,0,0
143380.43,512.81,291.15,1,1,1,0.347288436,0,0,0
195291.3,147.69,114.08,1,0,0,0.146683029,0,0,1
276975.07,78.2,30.92,3,1,0,0.073645977,0,1,1
372236.21,3609.45,3302.26,2,0,0,0.51096686,1,1,0
180707.07,2154.71,1332.04,1,1,1,0.269457631,1,1,0
267694.87,814.84,0,0,0,0,0.368660992,1,1,1
305366.76,4693.67,990.32,3,1,1,0.966027856,1,1,0
133311.61,1835.95,0,0,1,0,0.307213719,1,0,0
188330.29,2691.45,461.51,1,1,1,0.872784338,1,0,0
205804.16,444.06,213.81,4,2,0,0.746805986,0,1,1
121875.11,565.09,0,0,0,0,0.421198017,1,0,1
188332.9,663.87,0,0,0,0,0.332070433,0,0,1
261964.59,21.33,21.11,1,1,0,0.056575224,0,1,0
156813.86,1136.44,0,0,0,0,0.288612609,1,0,1
332293.45,88.36,57.56,1,0,0,0.086687206,0,1,1
164691.67,1254.36,1229.87,2,1,0,0.927148503,0,0,0
309564.81,124.31,0,0,0,0,0.202289413,0,1,1
224058.6,1176.37,0,0,0,0,0.771124963,0,0,0
197363.85,1589.02,0,0,0,0,0.923803831,1,1,0
264473.88,994.68,0,0,1,0,0.788518909,0,1,0
199497.77,563.49,209.11,4,2,1,0.952846679,0,1,0
311130.84,720.46,232.66,2,1,1,0.550489461,0,1,0
271975.49,338.66,16.48,5,2,1,0.568355684,0,1,0
120041.7,533.18,236.62,2,1,0,0.169005866,1,0,0
194463.07,1157.71,210.31,2,0,0,0.984430246,0,0,0
186561.6,404.66,0,0,1,0,0.886674497,0,1,0
182332.7,28.44,0,0,0,0,0.019491326,1,1,1
153929.45,1201.09,838.31,1,0,0,0.283636536,1,0,0
149501.79,645.75,0,0,0,0,0.377201692,1,0,1
342507.57,538.68,0,0,0,0,0.192778206,1,1,1
330947.39,2086.36,170.71,4,2,1,0.945475916,0,1,0
192614.59,544.34,0,0,0,0,0.367090396,0,0,0
195578.38,159.37,0,0,0,0,0.236667859,0,1,1
135751.96,444.19,0,0,0,0,0.406640293,0,0,0
190850.25,3349.51,3199.52,5,1,0,0.688603951,1,1,0
228723.11,1531.98,0,0,0,0,0.479223947,1,1,1
272086.41,879.71,0,0,0,0,0.192660826,1,1,1
350017.31,844.35,817.46,4,1,0,0.240989424,1,1,1
252477.89,48.31,44.15,2,2,2,0.018822547,1,1,1
401100.91,2156.96,0,0,0,0,0.910141514,1,1,1
230768.32,544.17,118.83,3,0,0,0.407702746,0,1,0
267064.98,374.12,0,0,0,0,0.194568592,0,1,1
170654.72,4559.6,0,0,0,0,0.71421188,1,0,0
214802.31,1116.24,70.65,4,1,1,0.4441954,1,1,0
343108.58,173.75,54.68,1,1,0,0.167010854,0,1,1
374079.23,136,0,0,0,0,0.239508475,0,1,0
173449.92,142.97,0,0,0,0,0.046373985,1,0,1
430049.01,1957.07,0,0,1,1,0.279490185,1,1,1
160357.35,313.39,59.19,1,0,0,0.360833227,1,1,0
305316.47,254.35,0,0,0,0,0.38386179,0,1,1
168907.36,876.98,0,0,0,0,0.225911086,1,0,0
372137.36,2565.92,0,0,0,0,0.442538783,1,1,1
179427.35,1669.3,1227.3,1,0,0,0.970091919,0,0,0
151502.56,846.79,494.32,1,0,0,0.984470409,0,0,1
435137.34,2585.54,2342.38,4,0,0,0.712497709,1,1,0
379783.1,714.76,14.82,1,0,0,0.147092255,1,1,1
122497.62,1646.82,0,0,0,0,0.268894861,1,0,1
318698.1,928.24,0,0,0,0,0.819886761,0,1,1
260926.17,140.11,0,0,0,0,0.087804114,1,1,1
142152.54,771.7,0,0,0,0,0.716812889,0,0,0
196588.65,202.51,0,0,0,0,0.085724281,1,1,1
234336.24,379.08,0,0,0,0,0.264237511,0,0,1
227508.39,460.65,223.29,1,1,0,0.130251542,1,1,0
191529.17,3410.93,0,0,0,0,0.900195016,1,0,1
234807.78,1908.18,697.5,2,0,0,0.774366281,1,1,0
244274.77,794.86,33.24,2,1,0,0.203338596,1,1,0
147462.23,579.2,73.06,1,1,1,0.391282484,0,1,0
229576.55,1106.59,254.87,3,1,1,0.346881724,1,1,0
192001.74,451.42,0,0,0,0,0.365105968,0,1,1
199084.5,1363.45,1124.53,1,0,0,0.845099042,1,1,0
316395.08,263.05,0,0,0,0,0.129932485,1,1,1
504587.09,223.38,116.24,1,1,1,0.251255689,0,1,0
159112.52,180.3,0,0,1,0,0.049323959,1,0,1
184588.91,2698.23,0,0,0,0,0.467895587,1,0,1
350795.66,179.03,0,0,0,0,0.123419857,0,1,1
178098.81,163.04,0,0,0,0,0.024723313,1,1,1
155918.76,78.97,0,0,0,0,0.179468316,0,0,0
378248.43,1400.91,0,0,0,0,0.292957603,1,1,1
318805.89,112.77,0,0,0,0,0.035881049,1,1,1
435356.84,727.63,0,0,0,0,0.737862039,0,1,1
188148.95,330.96,327.61,1,0,0,0.375350538,0,1,0
239000.33,128.21,0,0,0,0,0.148100469,0,1,1
421826.72,146.28,43.18,3,1,1,0.233957732,0,1,1
270061.75,1385.35,200.03,5,4,2,0.155422916,1,1,0
323498.67,855.59,0,0,0,0,0.478868834,0,1,1
164597.15,606.93,0,0,0,0,0.398007791,1,0,1
478554.63,199.35,66.13,1,0,0,0.138806705,0,1,1
337256.1,447.18,0,0,0,0,0.26164427,0,1,1
253393.03,1530.94,0,0,0,0,0.559148418,1,1,1
181737.19,3420.67,0,0,0,0,0.686484788,1,0,0
158573.72,505.8,0,0,0,0,0.22818234,1,0,1
480434.15,441.5,190.38,2,0,0,0.320195962,0,1,1
307847.19,510.46,0,0,0,0,0.194567947,0,1,1
188208.09,2525.93,0,0,0,0,0.596284717,1,0,0
181095.47,571.53,0,0,0,0,0.595167171,0,1,1
278974.84,633.77,435.85,4,0,0,0.115566956,1,1,0
362565.09,802.36,0,0,0,0,0.830501109,0,1,0
218133.23,721.81,685.82,5,2,2,0.146031013,1,1,1
234734.79,157.65,0,0,0,0,0.128000285,1,1,1
315442.94,919,0,0,0,0,0.373738377,1,1,1
155992.74,2269.7,0,0,0,0,0.999082356,1,0,1
474736.96,954.18,0,0,1,1,0.311829846,1,1,1
505491.3,752.35,0,0,0,0,0.2485654,1,1,1
254658.59,1494.22,0,0,0,0,0.473506105,1,1,1
169737.49,1300.48,410.94,5,1,1,0.627257818,0,0,0
245057.2,1440.51,0,0,0,0,0.669446372,1,1,1
301222.95,802.16,0,0,0,0,0.891681339,0,1,1
260924.66,681.46,243.34,2,1,0,0.478738113,0,1,0
253860.37,384.05,379.37,5,1,0,0.959135096,0,1,0
258018.73,289.14,62.84,2,1,1,0.082269493,1,0,1
185131.1,1442.29,142.03,1,0,0,0.858815185,1,0,0
194596.71,1908.31,980.23,1,0,0,0.405687201,1,0,1
301214.72,1127.23,887.61,2,0,0,0.780241478,0,1,0
168898.46,105.57,0,0,0,0,0.052032296,1,0,1
278847.13,373.03,0,0,0,0,0.173173986,1,1,1
204190.07,3913.1,0,0,0,0,0.912354034,1,1,1
419336.78,359.87,10.35,2,0,0,0.310317495,0,1,1
243914.18,533.1,0,0,0,0,0.379885467,0,1,0
350965.28,8316.74,7682.91,5,2,1,0.952328252,1,1,0
238091.27,1330.17,1053.72,1,1,1,0.389518705,1,1,1
170765.84,372.39,0,0,0,0,0.154945529,1,0,0
287933.59,3947.89,1818.93,3,1,0,0.792573172,1,1,0
481897.03,740.66,709.91,1,0,0,0.406278995,0,1,1
151682.81,5355.28,2401.26,1,0,0,0.807054268,1,1,0
173798.05,240.11,0,0,0,0,0.176174348,1,1,0
160136.26,190.75,0,0,0,0,0.169549893,0,0,1
411800.35,627.37,0,0,0,0,0.467757749,1,1,1
179094.87,1376.16,594.92,2,0,0,0.750860532,0,1,1
353997.13,1677.68,1548.24,5,4,2,0.448181062,1,1,0
191036.25,431.03,0,0,0,0,0.399080322,0,0,1
231312.62,2788.62,0,0,0,0,0.610267786,0,1,0
265819.3,788.57,768.33,1,0,0,0.409292838,0,1,0
231240.15,713.98,0,0,0,0,0.265412383,1,1,1
116126.44,205.7,0,0,0,0,0.312124816,0,0,0
188407.41,1055.28,0,0,0,0,0.595092413,1,0,1
370416.44,325.47,0,0,0,0,0.088671484,1,1,1
230792.89,2505.09,1857.66,4,1,0,0.650052424,1,1,1
150821.38,3808.11,0,0,0,0,0.543033983,1,0,1
165731.09,2587.66,0,0,0,0,0.980186064,1,1,1
189187.9,494.69,436.25,2,0,0,0.903905344,0,0,0
140936.34,421.31,0,0,0,0,0.460173755,0,0,0
198472.06,247.2,220.17,5,1,1,0.320715626,0,1,0
233446.15,1141.21,364.14,5,2,2,0.364098671,1,1,0
291746.26,629.48,0,0,0,0,0.355788629,0,1,1
191790.38,1986.15,1765.17,1,1,1,0.831735935,1,0,0
141559.73,178.06,61.63,3,1,1,0.141855058,0,0,0
121802.59,164.67,97.11,5,2,2,0.079538176,1,0,0
206743.18,3297.1,2836.12,2,0,0,0.933278076,1,1,0
154455.46,84.18,50.54,4,2,1,0.097426635,0,0,0
226551.78,88.04,0,0,0,0,0.229578856,0,1,1
261207.36,1281.63,362.82,1,0,0,0.558443636,0,1,0
335834.33,141.7,0,0,0,0,0.055463768,1,1,1
172329.76,1246.92,0,0,0,0,0.430954612,1,0,1
188294.34,2061.69,0,0,0,0,0.730952795,1,1,1
147095.89,242.51,0,0,0,0,0.310032967,0,1,1
407577.6,504.12,0,0,1,0,0.468496431,0,1,1
265177.99,1645.45,255.51,4,1,0,0.318012536,1,1,0
269545.77,3660.84,2134.87,2,0,0,0.602082631,1,1,0
427779.11,1107.18,0,0,0,0,0.490105108,1,1,1
381839.58,887.12,0,0,1,1,0.341497226,0,1,1
347556.12,488.71,0,0,0,0,0.54184295,0,1,1
388641.91,771.41,170.95,5,1,0,0.19396493,1,1,1
162891.02,329.85,223.03,3,0,0,0.070886626,1,0,0
123128.91,598,0,0,0,0,0.16861158,1,0,1
157804.94,1587.83,227.4,5,1,1,0.940543729,0,0,0
394435.03,190.37,0,0,0,0,0.250536236,0,1,1
428891.21,2352.76,358.56,1,1,1,0.752821199,1,1,1
208199.85,3041.92,0,0,0,0,0.368950667,1,0,1
468097.91,875.1,432.33,5,2,2,0.549453463,0,1,0
186537.13,759.13,265.87,5,2,0,0.470285893,1,1,0
198061.41,1013,110.07,2,0,0,0.775838724,0,1,1
169092.34,1141.63,0,0,0,0,0.485058628,0,0,1
409388.84,490.56,166.96,2,1,1,0.439084708,0,1,1
144184.27,263.52,0,0,1,0,0.133770586,0,0,1
553125.92,1101.78,123.54,5,0,0,0.466333129,1,1,0
171642.26,923.39,0,0,0,0,0.439455649,1,0,1
415076,2447.97,0,0,0,0,0.636601239,1,1,1
721193.68,307.61,0,0,0,0,0.201013469,0,1,1
157231.19,1882.65,0,0,0,0,0.857023596,1,1,1
255403.67,2877.77,1596.2,2,1,0,0.87808775,1,1,1
399121.35,906.96,0,0,0,0,0.161652993,1,1,1
266272.6,239.15,0,0,0,0,0.296251264,0,1,1
301148.32,246.42,107.86,1,1,1,0.397569169,0,1,0
164858.25,962.12,733.68,4,1,1,0.625426578,1,0,0
219862.17,355.96,0,0,0,0,0.405065149,0,1,0
130048.09,508.42,122.42,4,1,1,0.177500583,1,0,1
166653.55,724.65,0,0,0,0,0.620357486,0,1,0
123811.05,4253.61,0,0,0,0,0.946154068,1,0,0
149197.68,192.03,0,0,0,0,0.221469364,0,0,1
200386.9,781.88,284.68,1,0,0,0.887819358,0,1,1
223970.04,2103.68,1924.23,2,1,0,0.977807874,1,1,1
173650.06,2578.74,2051.96,5,3,1,0.969594185,1,0,0
273147.71,344.12,0,0,0,0,0.431698968,0,1,1
300181.07,728.36,581.56,1,0,0,0.821388051,0,1,0
315714.26,425.42,0,0,0,0,0.05382629,1,1,1
131593.9,3140.85,666.46,2,1,0,0.73645674,1,0,0
139693.74,1449.22,174.52,1,0,0,0.339154127,1,0,0
447180.8,1456.07,0,0,0,0,0.515006102,1,1,1
546675.34,341.33,126.65,5,1,0,0.062015217,1,1,1
218713.19,82.5,42,1,1,0,0.207358139,0,1,1
347450.58,80.76,67.71,1,1,0,0.100704517,0,1,1
386223.19,64.6,0,0,0,0,0.064761064,0,1,1
297706.53,1943.33,1105.45,2,0,0,0.6607651,1,1,1
142042.98,117.34,0,0,0,0,0.144883508,0,0,0
203238.71,1914.58,1375.82,2,1,0,0.774863538,1,1,1
341921.96,1235.38,0,0,0,0,0.847217419,0,1,1
116421.92,925.05,0,0,0,0,0.406790937,0,0,0
316294.45,479.51,46.03,2,0,0,0.687010068,0,1,0
378266.96,350.46,0,0,0,0,0.200311332,0,1,1
359803.09,666.31,0,0,0,0,0.50279759,0,1,1
183386.17,777.22,573.41,4,1,1,0.768738996,0,0,1
352840.01,559.73,0,0,0,0,0.175303346,1,1,1
271485.08,543.43,0,0,0,0,0.938710378,0,1,0
323959.49,2992.35,0,0,0,0,0.784778383,1,1,1
551224.61,302.91,187.64,1,0,0,0.277880694,0,1,1
121758.05,679.51,0,0,0,0,0.586569411,0,0,0
275975.82,880.11,291.74,3,0,0,0.827732192,0,1,0
324993.34,88.21,49.16,4,1,1,0.117657722,0,1,1
291190.81,659,0,0,0,0,0.679741326,0,1,1
149444.72,40.59,0,0,0,0,0.039190302,0,0,1
173887.25,823.16,36.51,3,1,1,0.259211572,1,1,0
341881.36,1659.84,1631.13,1,0,0,0.508160337,1,1,1
191034.53,818.66,0,0,1,0,0.690913095,0,1,0
626392.02,238.45,0,0,0,0,0.176419725,1,1,1
229389.24,1701.08,256.54,4,2,0,0.864723408,1,1,0
422701.51,2237.75,953.64,1,1,1,0.289424528,1,1,1
276127.73,559.51,461.54,1,0,0,0.70975243,0,1,0
419384.64,1316.99,0,0,0,0,0.282524055,1,1,1
168617.62,261.52,0,0,0,0,0.158683381,0,0,0
245668.59,1178.66,0,0,1,1,0.913763463,0,1,1
427321.87,558.3,0,0,0,0,0.689360661,0,1,1
223104.55,1505.67,1299.95,4,1,0,0.817691165,1,1,0
137925.78,632.76,0,0,0,0,0.220072669,1,0,0
315024.91,1114.28,0,0,0,0,0.984943604,0,1,1
347444.11,618.96,0,0,0,0,0.582110515,0,1,1
131878.61,476.67,0,0,1,1,0.303204545,0,0,0
323965.84,1259.72,0,0,0,0,0.654069253,0,1,1
242215.98,1404.61,0,0,0,0,0.482875232,1,1,1
143353.12,1049.52,0,0,0,0,0.166394123,1,0,1
266893.35,1316.3,0,0,0,0,0.979472006,0,1,1
158430.62,1516.82,0,0,0,0,0.953861737,1,0,1
342360.24,1372.1,0,0,0,0,0.937087601,0,1,1
304359.78,166.32,0,0,0,0,0.192828905,0,1,1
258248.75,368.47,364.47,2,0,0,0.197834375,1,1,0
169650.95,447.28,264.24,3,0,0,0.171246673,1,0,0
258431.77,1037.02,615.34,3,0,0,0.303558753,1,1,0
557062.71,285.5,0,0,0,0,0.519821115,0,1,1
500360.05,757.93,614.59,1,0,0,0.656673556,0,1,1
233075.03,431.49,0,0,0,0,0.122780001,1,1,1
339188.27,2930.04,0,0,0,0,0.909291709,0,1,1
158130.14,290.15,159.08,1,0,0,0.327249158,0,0,0
345148.68,319.23,0,0,0,0,0.419515923,0,1,1
380903.21,3069.33,0,0,0,0,0.869670157,1,1,1
355114.62,539.1,494.18,2,0,0,0.140403318,1,1,1
228841.62,1711.66,0,0,1,1,0.792610008,0,1,1
240439.78,1702.98,0,0,1,1,0.327785787,1,1,1
207342.82,420.1,0,0,0,0,0.257354028,0,1,1
235079.6,755.53,415.78,1,0,0,0.24794953,1,1,1
230108.12,1895.87,1024.69,1,0,0,0.783657296,1,1,1
289785,709.98,0,0,0,0,0.771383155,0,1,0
145423.88,1661.35,0,0,0,0,0.951490637,0,0,1
235478.25,2306.6,0,0,0,0,0.948059398,1,1,1
192238.34,413.95,0,0,1,0,0.230827646,0,1,0
238333.53,356.17,164.9,2,0,0,0.090088434,1,1,1
254311.55,352.79,0,0,0,0,0.217775712,0,1,1
223365.35,905.07,0,0,0,0,0.332327453,0,0,1
566742.3,292.33,0,0,0,0,0.423569632,0,1,1
265310.1,2170.09,1932.82,3,1,1,0.423466596,1,1,0
261716.07,957.22,0,0,0,0,0.779601479,0,1,1
199866.79,51.4,0,0,0,0,0.048085655,0,1,0
306281.22,1837.9,626.6,4,1,0,0.519228808,1,1,0
367025.58,3674.57,0,0,0,0,0.715826682,1,1,1
272910.35,319.46,0,0,1,0,0.738438555,0,1,0
221475.18,517.98,265.53,4,1,0,0.177143022,1,1,1
271329.08,7206.22,0,0,0,0,0.602877641,1,1,1
204614.04,21.03,0,0,0,0,0.034699692,0,1,1
304709.94,3543.09,2901.83,1,0,0,0.968289495,1,1,1
145798.16,2716.1,1000.3,1,0,0,0.658532523,1,0,0
203411.98,598.73,568.47,3,0,0,0.344592126,1,1,1
154101.74,334.64,237.39,1,1,0,0.120104621,1,1,0
355733.87,2113.54,290.61,2,1,1,0.408154864,1,1,1
173300.61,68.15,20,4,2,1,0.036591255,1,1,0
164458.57,1192.62,10.54,2,1,0,0.282967824,1,0,0
346891.93,341.75,0,0,0,0,0.326775385,0,1,1
232288.25,130.82,0,0,1,1,0.090574714,0,1,1
149431.92,1075.5,0,0,0,0,0.361815196,0,0,0
152322.9,4020.83,1450.8,4,0,0,0.692083863,1,0,0
187564.58,919.96,0,0,0,0,0.521504071,0,1,1
387954.82,195.93,0,0,0,0,0.137922004,0,1,1
156824.12,2560.38,0,0,0,0,0.936376794,1,0,1
209401.01,3223.66,0,0,0,0,0.381953429,1,1,1
198802.73,233.33,125.18,1,0,0,0.39271193,0,0,0
153924.42,5862.85,0,0,0,0,0.942138917,1,0,0
410856.29,371.93,144.4,5,1,0,0.787976807,0,1,0
313481.49,516.08,0,0,0,0,0.864370796,0,1,1
235353.49,321.36,0,0,0,0,0.228809823,0,1,1
236267.11,1404.22,0,0,1,0,0.487348698,1,1,1
328115.78,1109.15,449.57,2,1,1,0.172741958,1,0,1
347866.03,1064.92,0,0,0,0,0.264996475,1,1,1
162008.8,1080.6,0,0,0,0,0.505876382,1,0,0
263981.54,840.56,672.06,5,2,2,0.675432024,0,1,0
258509.56,374.61,0,0,0,0,0.544918166,0,1,1
207363.64,1324.97,0,0,0,0,0.856529712,0,0,1
137503.68,1418.65,0,0,0,0,0.294825641,1,0,1
224557.68,1440.32,0,0,0,0,0.516242048,1,1,1
243954.02,3584.25,0,0,0,0,0.924636267,1,1,1
131913.14,466.62,0,0,0,0,0.108826612,1,0,0
221314.18,1479.97,1418.93,3,1,1,0.185528615,1,1,1
350673.76,259.4,71.12,1,0,0,0.301130619,0,1,1
316343.84,335.25,0,0,0,0,0.248175675,0,1,1
177026.82,861.68,0,0,0,0,0.189786583,1,1,0
283126.1,1193.2,0,0,0,0,0.559602868,0,1,1
341980.33,694.18,0,0,0,0,0.918546574,0,1,1
336872.51,1144.43,0,0,0,0,0.417695792,1,1,1
165554.84,288.24,0,0,0,0,0.271244623,1,0,0
266908.83,829.22,0,0,0,0,0.633523192,0,1,1
249027.61,1560.71,0,0,0,0,0.598307502,0,1,1
189787.15,912.48,0,0,0,0,0.503390445,1,1,1
241680.61,54.56,8.23,5,4,1,0.097697774,0,1,0
162334.66,856.74,0,0,1,1,0.520431205,0,0,0
132494.06,108.5,0,0,0,0,0.128089711,0,0,0
207849.1,913.62,793.24,1,0,0,0.228316513,1,0,1
221471.54,1286.76,0,0,0,0,0.990419583,0,1,1
141815.35,1679.57,0,0,0,0,0.31946762,1,0,0
305309.91,295.41,0,0,0,0,0.120315552,1,1,1
279866.52,1581.41,0,0,0,0,0.548379771,0,1,1
241198.81,389.83,264.65,4,2,0,0.142316304,0,1,0
216861.17,1955.03,1268.13,1,0,0,0.587833269,1,0,1
360938.34,312.29,0,0,0,0,0.144835133,0,1,1
221935.88,239.44,0,0,0,0,0.05359512,1,0,1
571991.62,826.78,0,0,0,0,0.928750136,0,1,1
243896.2,183.24,177.23,1,1,0,0.279973208,0,1,0
223747.64,2168.77,1439.81,4,3,1,0.370361576,1,1,0
414775.52,3769.76,85.99,4,1,1,0.99331842,1,1,0
368685.54,1403.05,0,0,0,0,0.43364143,1,1,1
154162.71,1549.39,0,0,1,1,0.403440311,1,0,1
160419.6,2978.42,0,0,0,0,0.663549994,1,1,1
309060.34,1019.06,336.18,1,0,0,0.194953829,1,1,1
280954.18,1121.13,0,0,0,0,0.228116069,1,1,1
168224.88,1346.93,1203.7,5,1,0,0.589820404,0,0,0
180870.47,168.53,32.14,5,2,1,0.032165987,1,0,0
348792.29,213.69,0,0,0,0,0.232641446,0,1,1
198421.89,184.59,130.1,2,1,1,0.320515512,0,0,0
308947.19,5271.68,1791.13,5,0,0,0.81116822,1,1,0
297505.59,765.77,0,0,0,0,0.398279924,0,1,1
220927.67,178.71,0,0,0,0,0.321912695,0,1,0
429549.99,1787.34,1195.38,1,1,0,0.709543451,1,1,1
372603.68,220.62,0,0,0,0,0.152065559,1,1,1
133901.65,264.5,162.53,1,0,0,0.480055917,0,0,0
179383.75,413.23,0,0,0,0,0.22744457,1,1,1
213855.11,1428.29,0,0,0,0,0.200219455,1,1,1
422714.74,274.56,0,0,0,0,0.132488816,1,1,1
215620.07,565.16,0,0,0,0,0.449784976,1,1,1
266635.46,1332.48,623.59,4,1,1,0.701172206,1,1,0
308285.57,3388.87,748.36,1,1,1,0.99498702,1,1,0
268868.6,4746.76,1587.04,1,1,1,0.995959846,1,1,0
144919.73,236.03,146.87,3,1,0,0.266548341,0,0,0
252614.58,1236.37,0,0,0,0,0.891203503,0,1,0
276868.81,561.15,0,0,0,0,0.524204944,0,1,1
