season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt
1,0,1,18,1,1,0,2,0.18,0.1667,0.55,0.2537,92
1,0,1,19,1,1,0,3,0.18,0.1818,0.59,0.194,60
1,0,1,20,1,1,0,3,0.16,0.1515,0.8,0.194,33
1,0,1,21,1,1,0,3,0.16,0.1515,0.8,0.194,27
1,0,1,22,1,1,0,3,0.14,0.1212,0.93,0.2537,13
1,0,1,23,1,1,0,3,0.16,0.1364,0.86,0.2836,4
1,0,1,12,0,2,1,2,0.2,0.1818,0.86,0.3284,3
1,0,1,13,0,2,1,2,0.2,0.197,0.86,0.2239,22
1,0,1,14,0,2,1,2,0.22,0.2273,0.8,0.1642,28
1,0,1,15,0,2,1,2,0.22,0.2273,0.87,0.1642,35
1,0,1,16,0,2,1,2,0.22,0.2273,0.87,0.194,61
1,0,1,17,0,2,1,2,0.22,0.2273,0.82,0.194,125
1,0,1,18,0,2,1,2,0.22,0.2273,0.8,0.1642,133
1,0,1,19,0,2,1,2,0.22,0.2273,0.8,0.1343,99
1,0,1,20,0,2,1,2,0.22,0.2727,0.87,0.0,83
1,0,1,21,0,2,1,2,0.22,0.2424,0.93,0.1045,41
1,0,1,22,0,2,1,2,0.22,0.2576,0.93,0.0896,33
1,0,1,23,0,2,1,2,0.22,0.2727,0.93,0.0,20
1,0,1,0,0,3,1,2,0.22,0.2727,0.93,0.0,3
1,0,1,1,0,3,1,3,0.22,0.2273,0.93,0.1343,7
1,0,1,2,0,3,1,3,0.22,0.2273,0.93,0.1343,3
1,0,1,4,0,3,1,3,0.22,0.2273,0.93,0.1343,2
1,0,1,5,0,3,1,2,0.22,0.2576,0.93,0.0896,7
1,0,1,6,0,3,1,2,0.22,0.2576,0.93,0.0896,32
1,0,1,7,0,3,1,2,0.24,0.2576,0.92,0.1045,90
1,0,1,8,0,3,1,2,0.24,0.2576,0.93,0.1045,197
1,0,1,9,0,3,1,2,0.24,0.2576,0.93,0.1045,109
1,0,1,10,0,3,1,2,0.26,0.2727,0.93,0.1343,47
1,0,1,11,0,3,1,2,0.28,0.303,0.87,0.0896,52
1,0,1,12,0,3,1,2,0.3,0.3182,0.81,0.0896,70
1,0,1,13,0,3,1,1,0.4,0.4091,0.62,0.2836,78
1,0,1,14,0,3,1,1,0.4,0.4091,0.58,0.2537,75
1,0,1,15,0,3,1,1,0.4,0.4091,0.54,0.2836,82
1,0,1,16,0,3,1,1,0.38,0.3939,0.58,0.3881,104
1,0,1,17,0,3,1,1,0.36,0.3333,0.57,0.3284,197
1,0,1,18,0,3,1,1,0.34,0.3182,0.61,0.2836,161
1,0,1,19,0,3,1,1,0.32,0.2879,0.57,0.4179,112
1,0,1,20,0,3,1,1,0.32,0.303,0.49,0.2985,76
1,0,1,21,0,3,1,1,0.32,0.2879,0.49,0.4179,59
1,0,1,22,0,3,1,1,0.3,0.303,0.52,0.1642,59
1,0,1,23,0,3,1,1,0.3,0.2727,0.52,0.4627,28
1,0,1,0,0,4,1,1,0.26,0.2273,0.56,0.3881,13
1,0,1,1,0,4,1,1,0.26,0.2727,0.56,0.0,5
1,0,1,2,0,4,1,1,0.26,0.2727,0.56,0.0,2
1,0,1,3,0,4,1,1,0.26,0.2576,0.56,0.1642,1
1,0,1,4,0,4,1,1,0.26,0.2576,0.56,0.1642,1
1,0,1,5,0,4,1,1,0.24,0.2273,0.6,0.2239,6
1,0,1,6,0,4,1,1,0.22,0.2121,0.6,0.2239,35
1,0,1,7,0,4,1,1,0.22,0.2121,0.55,0.2239,101
1,0,1,8,0,4,1,1,0.22,0.2121,0.55,0.2836,249
1,0,1,9,0,4,1,2,0.24,0.2273,0.52,0.2239,143
1,0,1,10,0,4,1,1,0.26,0.2273,0.48,0.2985,57
1,0,1,11,0,4,1,2,0.28,0.2727,0.45,0.1642,68
1,0,1,12,0,4,1,2,0.3,0.3333,0.42,0.0,84
1,0,1,13,0,4,1,2,0.28,0.2879,0.45,0.1045,98
1,0,1,14,0,4,1,2,0.3,0.303,0.45,0.1343,81
1,0,1,15,0,4,1,2,0.32,0.3182,0.45,0.194,70
1,0,1,16,0,4,1,2,0.3,0.303,0.49,0.1343,91
1,0,1,17,0,4,1,2,0.3,0.3182,0.49,0.1045,215
1,0,1,18,0,4,1,2,0.26,0.2576,0.56,0.194,185
1,0,1,19,0,4,1,1,0.26,0.2273,0.56,0.3284,152
1,0,1,20,0,4,1,2,0.26,0.2424,0.6,0.2836,126
1,0,1,21,0,4,1,2,0.24,0.2273,0.6,0.2537,57
1,0,1,22,0,4,1,2,0.24,0.2121,0.65,0.2836,56
1,0,1,23,0,4,1,2,0.24,0.2121,0.65,0.3284,31
1,0,1,0,0,5,1,2,0.24,0.2273,0.7,0.2537,21
1,0,1,1,0,5,1,2,0.24,0.2273,0.7,0.2537,6
1,0,1,2,0,5,1,3,0.24,0.2424,0.75,0.1642,2
1,0,1,3,0,5,1,3,0.22,0.2121,0.8,0.2985,1
1,0,1,4,0,5,1,2,0.22,0.2576,0.87,0.0896,1
1,0,1,5,0,5,1,1,0.24,0.197,0.6,0.4179,5
1,0,1,6,0,5,1,1,0.22,0.2121,0.55,0.2537,27
1,0,1,7,0,5,1,1,0.2,0.1818,0.51,0.2836,68
1,0,1,8,0,5,1,1,0.2,0.1818,0.47,0.3284,217
1,0,1,9,0,5,1,1,0.2,0.1818,0.51,0.3582,166
1,0,1,10,0,5,1,1,0.2,0.1667,0.47,0.4627,63
1,0,1,11,0,5,1,1,0.22,0.1818,0.41,0.4627,59
1,0,1,12,0,5,1,1,0.22,0.1818,0.27,0.5821,78
1,0,1,13,0,5,1,1,0.2,0.1515,0.21,0.5821,73
1,0,1,14,0,5,1,1,0.2,0.1515,0.25,0.5224,62
1,0,1,15,0,5,1,1,0.16,0.1212,0.26,0.4478,65
1,0,1,16,0,5,1,1,0.16,0.1364,0.26,0.3582,97
1,0,1,17,0,5,1,1,0.14,0.1212,0.28,0.3582,161
1,0,1,18,0,5,1,1,0.12,0.1212,0.3,0.2537,120
1,0,1,19,0,5,1,1,0.12,0.1061,0.3,0.3284,96
1,0,1,20,0,5,1,1,0.1,0.0758,0.33,0.4179,53
1,0,1,21,0,5,1,1,0.08,0.0758,0.38,0.2836,41
1,0,1,22,0,5,1,1,0.06,0.0303,0.41,0.3881,34
1,0,1,23,0,5,1,1,0.06,0.0455,0.38,0.3284,27
1,0,1,0,0,6,0,1,0.04,0.0303,0.45,0.2537,13
1,0,1,1,0,6,0,2,0.04,0.0,0.41,0.3881,12
1,0,1,2,0,6,0,2,0.04,0.0303,0.41,0.2537,11
1,0,1,3,0,6,0,2,0.04,0.0303,0.41,0.2836,7
1,0,1,4,0,6,0,2,0.02,0.0152,0.48,0.2985,3
1,0,1,6,0,6,0,2,0.02,0.0303,0.44,0.2239,2
1,0,1,7,0,6,0,1,0.02,0.0152,0.44,0.2836,8
1,0,1,8,0,6,0,1,0.02,0.0,0.44,0.3284,27
1,0,1,9,0,6,0,1,0.04,0.0303,0.41,0.2537,40
1,0,1,10,0,6,0,2,0.04,0.0606,0.41,0.1642,53
1,0,1,11,0,6,0,2,0.06,0.0758,0.38,0.1343,63
1,0,1,12,0,6,0,2,0.06,0.1061,0.38,0.1045,70
1,0,1,13,0,6,0,1,0.08,0.1667,0.35,0.0,84
1,0,1,14,0,6,0,1,0.1,0.1364,0.33,0.1045,75
1,0,1,15,0,6,0,1,0.12,0.1515,0.28,0.0,103
1,0,1,16,0,6,0,1,0.12,0.1364,0.28,0.194,83
1,0,1,17,0,6,0,1,0.12,0.197,0.28,0.0,67
1,0,1,18,0,6,0,1,0.08,0.0909,0.35,0.194,54
1,0,1,19,0,6,0,1,0.08,0.1061,0.35,0.1343,59
1,0,1,20,0,6,0,1,0.06,0.0758,0.45,0.1642,45
1,0,1,21,0,6,0,1,0.06,0.1061,0.41,0.0896,39
1,0,1,22,0,6,0,1,0.06,0.1515,0.49,0.0,30
1,0,1,23,0,6,0,1,0.04,0.0758,0.57,0.1045,33
1,0,1,0,0,0,0,1,0.04,0.0758,0.57,0.1045,22
1,0,1,1,0,0,0,1,0.04,0.0758,0.57,0.1045,13
1,0,1,2,0,0,0,1,0.02,0.0606,0.62,0.1343,18
1,0,1,3,0,0,0,1,0.02,0.0606,0.62,0.1343,5
1,0,1,5,0,0,0,2,0.04,0.0758,0.57,0.1045,3
1,0,1,6,0,0,0,2,0.04,0.0758,0.57,0.1045,1
1,0,1,7,0,0,0,1,0.08,0.1061,0.58,0.1642,2
1,0,1,8,0,0,0,1,0.06,0.0758,0.62,0.1642,19
1,0,1,9,0,0,0,1,0.1,0.0758,0.54,0.3582,28
1,0,1,10,0,0,0,1,0.14,0.1061,0.46,0.3881,58
1,0,1,11,0,0,0,1,0.14,0.1364,0.43,0.2239,99
1,0,1,12,0,0,0,1,0.16,0.1212,0.37,0.4627,116
1,0,1,13,0,0,0,1,0.14,0.1061,0.33,0.3881,87
1,0,1,14,0,0,0,1,0.16,0.1364,0.28,0.3582,110
1,0,1,15,0,0,0,1,0.16,0.1364,0.28,0.3582,77
1,0,1,16,0,0,0,1,0.16,0.1364,0.26,0.3284,65
1,0,1,17,0,0,0,1,0.14,0.1061,0.26,0.3881,55
1,0,1,18,0,0,0,1,0.12,0.1212,0.3,0.2537,49
1,0,1,19,0,0,0,1,0.12,0.1212,0.3,0.2836,50
1,0,1,20,0,0,0,1,0.1,0.1061,0.36,0.2537,35
1,0,1,21,0,0,0,1,0.1,0.1061,0.36,0.194,25
1,0,1,22,0,0,0,1,0.08,0.0909,0.38,0.194,28
1,0,1,23,0,0,0,1,0.06,0.0606,0.41,0.2239,21
1,0,1,0,0,1,1,1,0.06,0.0606,0.41,0.194,7
1,0,1,1,0,1,1,1,0.04,0.0455,0.45,0.194,1
1,0,1,3,0,1,1,1,0.04,0.0303,0.45,0.2537,1
1,0,1,4,0,1,1,1,0.02,0.0606,0.48,0.1343,1
1,0,1,5,0,1,1,1,0.02,0.0606,0.48,0.1343,5
1,0,1,6,0,1,1,1,0.02,0.0758,0.48,0.0896,15
1,0,1,7,0,1,1,1,0.02,0.1212,0.48,0.0,84
1,0,1,8,0,1,1,1,0.04,0.1364,0.49,0.0,177
1,0,1,9,0,1,1,1,0.06,0.1515,0.41,0.0,102
1,0,1,10,0,1,1,1,0.1,0.1364,0.42,0.0,40
1,0,1,11,0,1,1,1,0.1,0.1212,0.46,0.1343,46
1,0,1,12,0,1,1,2,0.12,0.1364,0.42,0.194,63
1,0,1,13,0,1,1,2,0.14,0.1364,0.43,0.2239,60
1,0,1,14,0,1,1,2,0.14,0.1364,0.46,0.2239,45
1,0,1,15,0,1,1,1,0.16,0.1667,0.4,0.1642,57
1,0,1,16,0,1,1,1,0.16,0.1515,0.47,0.2537,70
1,0,1,17,0,1,1,1,0.14,0.1212,0.5,0.2537,184
1,0,1,18,0,1,1,1,0.14,0.1364,0.59,0.194,153
1,0,1,19,0,1,1,1,0.14,0.1515,0.54,0.1642,106
1,0,1,20,0,1,1,1,0.14,0.1364,0.59,0.194,81
1,0,1,21,0,1,1,1,0.14,0.1515,0.63,0.1642,59
1,0,1,22,0,1,1,2,0.14,0.1364,0.63,0.2239,35
1,0,1,23,0,1,1,2,0.16,0.1515,0.64,0.2537,24
1,0,1,0,0,2,1,2,0.16,0.1364,0.69,0.2836,9
1,0,1,1,0,2,1,2,0.16,0.1667,0.69,0.1642,5
1,0,1,2,0,2,1,1,0.16,0.1515,0.69,0.2239,2
1,0,1,4,0,2,1,1,0.14,0.1667,0.74,0.1045,1
1,0,1,5,0,2,1,1,0.14,0.1364,0.74,0.2239,9
1,0,1,6,0,2,1,1,0.16,0.1818,0.74,0.1045,36
1,0,1,7,0,2,1,1,0.16,0.1515,0.74,0.2239,108
1,0,1,8,0,2,1,2,0.16,0.1818,0.74,0.1343,238
1,0,1,9,0,2,1,2,0.2,0.2273,0.64,0.0896,144
1,0,1,10,0,2,1,2,0.22,0.2424,0.6,0.1045,55
1,0,1,11,0,2,1,2,0.24,0.2424,0.6,0.1343,61
1,0,1,12,0,2,1,2,0.26,0.2879,0.56,0.0896,106
1,0,1,13,0,2,1,2,0.26,0.2727,0.56,0.1343,93
1,0,1,14,0,2,1,2,0.3,0.3333,0.45,0.0,68
1,0,1,15,0,2,1,2,0.32,0.3485,0.42,0.0,84
1,0,1,16,0,2,1,2,0.32,0.3485,0.42,0.0,116
1,0,1,17,0,2,1,1,0.3,0.3333,0.45,0.0,222
1,0,1,18,0,2,1,2,0.3,0.3182,0.49,0.0896,225
1,0,1,19,0,2,1,2,0.26,0.2576,0.65,0.1642,146
1,0,1,20,0,2,1,1,0.24,0.2273,0.65,0.194,119
1,0,1,21,0,2,1,1,0.24,0.2273,0.65,0.194,45
1,0,1,22,0,2,1,1,0.22,0.2273,0.64,0.1642,53
1,0,1,23,0,2,1,2,0.22,0.2273,0.64,0.1642,40
1,0,1,0,0,3,1,2,0.22,0.2273,0.69,0.1343,17
1,0,1,1,0,3,1,2,0.24,0.2424,0.65,0.1343,5
1,0,1,2,0,3,1,3,0.22,0.2273,0.69,0.194,10
1,0,1,5,0,3,1,3,0.2,0.1818,0.86,0.2836,1
1,0,1,6,0,3,1,3,0.2,0.1818,0.86,0.2836,8
1,0,1,7,0,3,1,3,0.22,0.2121,0.87,0.2985,30
1,0,1,8,0,3,1,3,0.22,0.2121,0.87,0.2985,72
1,0,1,9,0,3,1,3,0.22,0.2121,0.87,0.2985,58
1,0,1,10,0,3,1,3,0.22,0.2121,0.93,0.2836,28
1,0,1,11,0,3,1,3,0.22,0.197,0.93,0.3284,41
1,0,1,12,0,3,1,3,0.22,0.197,0.93,0.3284,48
1,0,1,13,0,3,1,3,0.22,0.197,0.93,0.3284,47
1,0,1,14,0,3,1,3,0.22,0.197,0.93,0.3582,36
1,0,1,15,0,3,1,3,0.22,0.1818,0.93,0.4627,43
1,0,1,16,0,3,1,4,0.22,0.197,0.93,0.3284,36
1,0,1,17,0,3,1,3,0.2,0.1818,0.93,0.3582,26
1,0,1,16,0,4,1,1,0.22,0.2273,0.55,0.194,24
1,0,1,17,0,4,1,1,0.22,0.2424,0.55,0.1045,84
1,0,1,18,0,4,1,1,0.2,0.2273,0.69,0.0896,104
1,0,1,19,0,4,1,1,0.2,0.2273,0.69,0.0896,79
1,0,1,20,0,4,1,1,0.18,0.2121,0.74,0.0896,59
1,0,1,21,0,4,1,1,0.18,0.2121,0.74,0.0896,38
1,0,1,22,0,4,1,1,0.18,0.2121,0.74,0.0896,27
1,0,1,23,0,4,1,1,0.18,0.197,0.8,0.1642,16
1,0,1,0,0,5,1,2,0.2,0.2121,0.75,0.1343,9
1,0,1,1,0,5,1,2,0.2,0.2121,0.75,0.1343,3
1,0,1,2,0,5,1,2,0.2,0.2121,0.75,0.1642,2
1,0,1,3,0,5,1,2,0.2,0.2273,0.75,0.1045,1
1,0,1,5,0,5,1,2,0.18,0.2121,0.8,0.1045,4
1,0,1,6,0,5,1,2,0.18,0.197,0.8,0.1343,16
1,0,1,7,0,5,1,2,0.16,0.197,0.86,0.0896,60
1,0,1,8,0,5,1,2,0.16,0.197,0.86,0.0896,157
1,0,1,9,0,5,1,3,0.18,0.2121,0.86,0.0896,101
1,0,1,10,0,5,1,3,0.18,0.2121,0.86,0.1045,49
1,0,1,11,0,5,1,3,0.18,0.2121,0.93,0.1045,30
1,0,1,12,0,5,1,3,0.18,0.2121,0.93,0.1045,29
1,0,1,13,0,5,1,3,0.18,0.2121,0.93,0.1045,31
1,0,1,14,0,5,1,3,0.22,0.2727,0.8,0.0,38
1,0,1,15,0,5,1,2,0.2,0.2576,0.86,0.0,41
1,0,1,16,0,5,1,1,0.22,0.2727,0.8,0.0,80
1,0,1,17,0,5,1,1,0.24,0.2424,0.75,0.1343,149
1,0,1,18,0,5,1,1,0.24,0.2273,0.75,0.194,109
1,0,1,19,0,5,1,2,0.24,0.2424,0.75,0.1343,89
1,0,1,20,0,5,1,2,0.24,0.2273,0.7,0.194,62
1,0,1,21,0,5,1,2,0.22,0.2273,0.75,0.1343,58
1,0,1,22,0,5,1,1,0.24,0.2121,0.65,0.3582,26
1,0,1,23,0,5,1,1,0.24,0.2273,0.6,0.2239,23
1,0,1,0,0,6,0,1,0.22,0.197,0.64,0.3582,28
1,0,1,1,0,6,0,1,0.22,0.2273,0.64,0.194,20
1,0,1,2,0,6,0,1,0.22,0.2273,0.64,0.1642,15
1,0,1,3,0,6,0,1,0.2,0.2121,0.64,0.1343,8
1,0,1,4,0,6,0,1,0.16,0.1818,0.69,0.1045,3
1,0,1,6,0,6,0,1,0.16,0.1818,0.64,0.1343,2
1,0,1,7,0,6,0,1,0.16,0.1818,0.59,0.1045,5
1,0,1,8,0,6,0,1,0.18,0.197,0.55,0.1642,34
1,0,1,9,0,6,0,1,0.18,0.2121,0.59,0.0896,34
1,0,1,10,0,6,0,2,0.18,0.2121,0.64,0.1045,55
1,0,1,11,0,6,0,2,0.18,0.197,0.64,0.1343,64
1,0,1,12,0,6,0,2,0.2,0.197,0.59,0.194,78
1,0,1,13,0,6,0,2,0.22,0.2273,0.55,0.1642,65
1,0,1,14,0,6,0,2,0.22,0.2273,0.6,0.1343,99
1,0,1,15,0,6,0,1,0.22,0.2121,0.69,0.2537,120
1,0,1,16,0,6,0,1,0.24,0.2424,0.6,0.1642,107
1,0,1,17,0,6,0,1,0.24,0.2879,0.6,0.0,91
1,0,1,18,0,6,0,1,0.22,0.2273,0.69,0.1343,68
1,0,1,19,0,6,0,2,0.22,0.2121,0.69,0.2537,58
1,0,1,20,0,6,0,1,0.18,0.2121,0.74,0.0896,43
1,0,1,21,0,6,0,1,0.18,0.2121,0.74,0.0896,36
1,0,1,22,0,6,0,1,0.16,0.197,0.8,0.0896,32
1,0,1,23,0,6,0,1,0.16,0.197,0.8,0.0896,33
1,0,1,0,0,0,0,1,0.16,0.1818,0.8,0.1045,33
1,0,1,1,0,0,0,1,0.14,0.2121,0.8,0.0,29
1,0,1,2,0,0,0,1,0.16,0.2273,0.8,0.0,11
1,0,1,3,0,0,0,1,0.14,0.2121,0.93,0.0,8
1,0,1,4,0,0,0,1,0.14,0.2121,0.93,0.0,1
1,0,1,5,0,0,0,1,0.14,0.2121,0.86,0.0,3
1,0,1,7,0,0,0,1,0.14,0.2121,0.86,0.0,3
1,0,1,8,0,0,0,2,0.14,0.2121,0.86,0.0,12
1,0,1,9,0,0,0,2,0.16,0.2273,0.8,0.0,38
1,0,1,10,0,0,0,2,0.18,0.2424,0.8,0.0,64
1,0,1,11,0,0,0,1,0.22,0.2727,0.75,0.0,59
1,0,1,12,0,0,0,1,0.3,0.3182,0.52,0.1045,97
1,0,1,13,0,0,0,1,0.28,0.2879,0.61,0.1045,84
1,0,1,14,0,0,0,1,0.28,0.303,0.61,0.0896,122
1,0,1,15,0,0,0,1,0.3,0.3333,0.56,0.0,109
1,0,1,16,0,0,0,1,0.3,0.3333,0.56,0.0,123
1,0,1,17,0,0,0,1,0.3,0.2879,0.56,0.194,77
1,0,1,18,0,0,0,1,0.26,0.2576,0.65,0.1642,65
1,0,1,19,0,0,0,1,0.26,0.2576,0.65,0.194,55
1,0,1,20,0,0,0,2,0.26,0.2727,0.65,0.1045,33
1,0,1,21,0,0,0,2,0.24,0.2424,0.7,0.1642,28
1,0,1,22,0,0,0,2,0.24,0.2273,0.7,0.194,21
1,0,1,23,0,0,0,2,0.24,0.2121,0.65,0.2836,21
1,0,1,0,0,1,1,2,0.24,0.2273,0.65,0.2239,7
1,0,1,1,0,1,1,1,0.22,0.2121,0.64,0.2537,7
1,0,1,2,0,1,1,1,0.22,0.2273,0.64,0.194,1
1,0,1,3,0,1,1,1,0.22,0.2273,0.64,0.194,2
1,0,1,4,0,1,1,1,0.2,0.197,0.59,0.2239,2
1,0,1,5,0,1,1,1,0.18,0.1667,0.64,0.2836,8
1,0,1,6,0,1,1,1,0.16,0.1364,0.69,0.3284,37
1,0,1,7,0,1,1,2,0.16,0.1364,0.64,0.2836,72
1,0,1,8,0,1,1,2,0.16,0.1364,0.59,0.2836,185
1,0,1,9,0,1,1,2,0.16,0.1364,0.59,0.2985,112
1,0,1,10,0,1,1,2,0.16,0.1515,0.59,0.194,69
1,0,1,11,0,1,1,2,0.16,0.1515,0.59,0.194,48
1,0,1,12,0,1,1,2,0.18,0.2121,0.55,0.1045,68
1,0,1,13,0,1,1,2,0.16,0.2273,0.59,0.0,54
1,0,1,14,0,1,1,2,0.18,0.197,0.55,0.1343,86
1,0,1,15,0,1,1,2,0.16,0.1818,0.59,0.1343,44
1,0,1,16,0,1,1,2,0.16,0.1818,0.56,0.194,86
1,0,1,17,0,1,1,2,0.16,0.1515,0.59,0.194,161
1,0,1,18,0,1,1,2,0.16,0.1515,0.55,0.2239,156
1,0,1,19,0,1,1,1,0.3,0.3182,0.61,0.1045,111
1,0,1,20,0,1,1,3,0.16,0.1667,0.59,0.1642,78
1,0,1,21,0,1,1,3,0.16,0.197,0.59,0.0896,56
1,0,1,22,0,1,1,2,0.16,0.1818,0.59,0.1045,34
1,0,1,23,0,1,1,2,0.16,0.197,0.64,0.0896,17
1,0,2,0,0,2,1,2,0.16,0.1818,0.64,0.1045,8
1,0,2,1,0,2,1,2,0.16,0.1818,0.69,0.1045,3
1,0,2,2,0,2,1,2,0.16,0.2273,0.69,0.0,2
1,0,2,3,0,2,1,2,0.16,0.2273,0.69,0.0,2
1,0,2,5,0,2,1,3,0.14,0.2121,0.93,0.0,3
1,0,2,6,0,2,1,3,0.14,0.2121,0.93,0.0,22
1,0,2,7,0,2,1,3,0.16,0.2273,0.93,0.0,52
1,0,2,8,0,2,1,3,0.16,0.2273,0.93,0.0,135
1,0,2,9,0,2,1,2,0.16,0.2273,0.93,0.0,116
1,0,2,10,0,2,1,2,0.16,0.2273,0.93,0.0,47
1,0,2,11,0,2,1,2,0.18,0.2424,0.86,0.0,51
1,0,2,12,0,2,1,2,0.2,0.2576,0.86,0.0,55
1,0,2,13,0,2,1,2,0.2,0.2576,0.86,0.0,52
1,0,2,14,0,2,1,2,0.22,0.2576,0.8,0.0896,54
1,0,2,15,0,2,1,2,0.24,0.2879,0.75,0.0,52
1,0,2,16,0,2,1,2,0.24,0.2424,0.75,0.1343,64
1,0,2,17,0,2,1,2,0.24,0.2879,0.75,0.0,176
1,0,2,18,0,2,1,2,0.24,0.2576,0.81,0.1045,168
1,0,2,19,0,2,1,2,0.24,0.2424,0.81,0.1343,108
1,0,2,20,0,2,1,2,0.22,0.2273,0.87,0.1343,74
1,0,2,21,0,2,1,2,0.22,0.2273,0.87,0.1343,64
1,0,2,22,0,2,1,2,0.22,0.2576,0.87,0.0896,36
1,0,2,23,0,2,1,3,0.2,0.197,0.93,0.194,16
1,0,2,0,0,3,1,3,0.22,0.2424,0.93,0.1045,2
1,0,2,1,0,3,1,3,0.22,0.2273,0.93,0.194,3
1,0,2,2,0,3,1,3,0.22,0.2273,0.93,0.1343,4
1,0,2,3,0,3,1,3,0.22,0.2273,0.93,0.1343,1
1,0,2,4,0,3,1,3,0.22,0.2121,0.93,0.2836,1
1,0,2,5,0,3,1,3,0.22,0.2424,0.93,0.1045,3
1,0,2,6,0,3,1,3,0.22,0.2424,0.93,0.1045,18
1,0,2,7,0,3,1,3,0.22,0.2121,0.93,0.2239,49
1,0,2,8,0,3,1,3,0.22,0.2121,0.93,0.2239,155
1,0,2,9,0,3,1,2,0.24,0.2576,0.93,0.0896,123
1,0,2,10,0,3,1,2,0.22,0.2727,1.0,0.0,61
1,0,2,11,0,3,1,2,0.24,0.2273,0.93,0.194,52
1,0,2,12,0,3,1,2,0.24,0.2273,0.93,0.2239,64
1,0,2,13,0,3,1,1,0.34,0.3333,0.93,0.1642,75
1,0,2,14,0,3,1,1,0.38,0.3939,0.82,0.3881,63
1,0,2,15,0,3,1,1,0.38,0.3939,0.76,0.3284,76
1,0,2,16,0,3,1,1,0.36,0.3333,0.71,0.2985,103
1,0,2,17,0,3,1,1,0.36,0.3182,0.53,0.5224,190
1,0,2,18,0,3,1,1,0.34,0.2879,0.42,0.5522,182
1,0,2,19,0,3,1,1,0.28,0.2424,0.45,0.4925,91
1,0,2,20,0,3,1,1,0.24,0.197,0.48,0.5522,75
1,0,2,21,0,3,1,1,0.22,0.197,0.47,0.3284,63
1,0,2,22,0,3,1,1,0.22,0.2121,0.44,0.2537,40
1,0,2,23,0,3,1,1,0.2,0.1667,0.44,0.4478,32
1,0,2,0,0,4,1,1,0.2,0.1667,0.4,0.4478,12
1,0,2,1,0,4,1,1,0.2,0.1515,0.44,0.5224,5
1,0,2,2,0,4,1,1,0.18,0.1667,0.43,0.2537,2
1,0,2,3,0,4,1,1,0.18,0.1667,0.43,0.2537,1
1,0,2,5,0,4,1,1,0.16,0.1364,0.5,0.2985,2
1,0,2,6,0,4,1,1,0.16,0.1364,0.43,0.3582,39
1,0,2,7,0,4,1,1,0.14,0.1212,0.5,0.3284,87
1,0,2,8,0,4,1,1,0.14,0.1212,0.5,0.3582,188
1,0,2,9,0,4,1,1,0.16,0.1364,0.47,0.2985,133
1,0,2,10,0,4,1,1,0.18,0.1515,0.43,0.3284,52
1,0,2,11,0,4,1,1,0.18,0.1364,0.43,0.4478,64
1,0,2,12,0,4,1,1,0.2,0.1818,0.4,0.3582,69
1,0,2,13,0,4,1,1,0.2,0.1667,0.4,0.4179,51
1,0,2,14,0,4,1,1,0.22,0.197,0.37,0.3881,47
1,0,2,15,0,4,1,1,0.22,0.197,0.37,0.3284,60
1,0,2,16,0,4,1,1,0.22,0.2121,0.37,0.2537,78
1,0,2,17,0,4,1,1,0.2,0.197,0.4,0.194,175
1,0,2,18,0,4,1,1,0.2,0.2121,0.4,0.1642,147
1,0,2,19,0,4,1,1,0.2,0.2576,0.4,0.0,96
1,0,2,20,0,4,1,1,0.2,0.2273,0.47,0.0896,109
1,0,2,21,0,4,1,1,0.18,0.2121,0.55,0.1045,54
1,0,2,22,0,4,1,1,0.18,0.2121,0.51,0.0896,41
1,0,2,23,0,4,1,1,0.2,0.2273,0.47,0.1045,38
1,0,2,0,0,5,1,2,0.2,0.2576,0.44,0.0,13
1,0,2,1,0,5,1,2,0.16,0.2273,0.59,0.0,7
1,0,2,2,0,5,1,2,0.14,0.1667,0.63,0.1045,1
1,0,2,3,0,5,1,2,0.14,0.1667,0.63,0.1045,1
1,0,2,5,0,5,1,2,0.14,0.1515,0.63,0.1343,7
1,0,2,6,0,5,1,2,0.16,0.2273,0.55,0.0,28
1,0,2,7,0,5,1,1,0.14,0.2121,0.59,0.0,87
1,0,2,8,0,5,1,1,0.14,0.1515,0.74,0.1343,220
1,0,2,9,0,5,1,2,0.16,0.1818,0.8,0.1343,127
1,0,2,10,0,5,1,2,0.2,0.2121,0.51,0.1343,51
1,0,2,11,0,5,1,1,0.22,0.2273,0.51,0.1642,64
1,0,2,12,0,5,1,2,0.24,0.2424,0.48,0.1642,86
1,0,2,13,0,5,1,2,0.26,0.2576,0.5,0.2239,82
1,0,2,14,0,5,1,2,0.28,0.2727,0.45,0.1642,91
1,0,2,15,0,5,1,2,0.28,0.2727,0.48,0.2537,90
1,0,2,16,0,5,1,2,0.3,0.2879,0.42,0.2239,99
1,0,2,17,0,5,1,2,0.26,0.2727,0.56,0.1343,205
1,0,2,18,0,5,1,2,0.24,0.2576,0.6,0.1045,155
1,0,2,19,0,5,1,2,0.24,0.2424,0.65,0.1343,103
1,0,2,20,0,5,1,2,0.24,0.2424,0.65,0.1642,71
1,0,2,21,0,5,1,2,0.24,0.2424,0.7,0.1642,43
1,0,2,22,0,5,1,2,0.24,0.2424,0.65,0.1642,46
1,0,2,23,0,5,1,2,0.24,0.2424,0.7,0.1343,31
